MTU,Out Area,In Area,Physical Flow (MW)
30/01/2022,EE,LV,3090.8
30/01/2022,LT,LV,8977.5
30/01/2022,LV,EE,0.0
30/01/2022,LV,LT,0.0
30/01/2023,EE,LV,1388.25
30/01/2023,LT,LV,0.0
30/01/2023,LV,EE,410.05
30/01/2023,LV,LT,6738.0
30/01/2024,EE,LV,0.0
30/01/2024,LT,LV,164.5
30/01/2024,LV,EE,5976.35
30/01/2024,LV,LT,2791.5
30/03/2021,EE,LV,3214.05
30/03/2021,LT,LV,121.0
30/03/2021,LV,EE,0.0
30/03/2021,LV,LT,4580.5
30/03/2022,EE,LV,13635.75
30/03/2022,LT,LV,0.0
30/03/2022,LV,EE,0.0
30/03/2022,LV,LT,17905.5
30/03/2023,EE,LV,2828.45
30/03/2023,LT,LV,0.0
30/03/2023,LV,EE,0.0
30/03/2023,LV,LT,21096.5
30/03/2024,EE,LV,0.0
30/03/2024,LT,LV,397.5
30/03/2024,LV,EE,4782.75
30/03/2024,LV,LT,3963.0
30/04/2021,EE,LV,9463.4
30/04/2021,LT,LV,0.0
30/04/2021,LV,EE,7.5
30/04/2021,LV,LT,8656.0
30/04/2022,EE,LV,11867.2
30/04/2022,LT,LV,0.0
30/04/2022,LV,EE,0.0
30/04/2022,LV,LT,16149.0
30/04/2023,EE,LV,4554.75
30/04/2023,LT,LV,476.0
30/04/2023,LV,EE,61.15
30/04/2023,LV,LT,8182.5
30/04/2024,EE,LV,12.2
30/04/2024,LT,LV,760.0
30/04/2024,LV,EE,5722.95
30/04/2024,LV,LT,5315.0
30/05/2021,EE,LV,10492.6
30/05/2021,LT,LV,0.0
30/05/2021,LV,EE,0.0
30/05/2021,LV,LT,12842.0
30/05/2022,EE,LV,15203.45
30/05/2022,LT,LV,0.0
30/05/2022,LV,EE,0.0
30/05/2022,LV,LT,8898.0
30/05/2023,EE,LV,8491.5
30/05/2023,LT,LV,441.0
30/05/2023,LV,EE,0.0
30/05/2023,LV,LT,2093.5
30/05/2024,EE,LV,3221.25
30/05/2024,LT,LV,8378.0
30/05/2024,LV,EE,191.15
30/05/2024,LV,LT,0.0
30/06/2021,EE,LV,6787.7
30/06/2021,LT,LV,186.0
30/06/2021,LV,EE,181.3
30/06/2021,LV,LT,7199.0
30/06/2022,EE,LV,12181.35
30/06/2022,LT,LV,87.0
30/06/2022,LV,EE,0.0
30/06/2022,LV,LT,4746.0
30/06/2023,EE,LV,8845.05
30/06/2023,LT,LV,991.0
30/06/2023,LV,EE,0.0
30/06/2023,LV,LT,2741.0
30/06/2024,EE,LV,3454.3
30/06/2024,LT,LV,2602.5
30/06/2024,LV,EE,0.0
30/06/2024,LV,LT,361.0
30/07/2021,EE,LV,10377.75
30/07/2021,LT,LV,3729.0
30/07/2021,LV,EE,0.0
30/07/2021,LV,LT,4011.0
30/07/2022,EE,LV,13786.6
30/07/2022,LT,LV,0.0
30/07/2022,LV,EE,0.0
30/07/2022,LV,LT,7194.5
30/07/2023,EE,LV,10116.15
30/07/2023,LT,LV,819.5
30/07/2023,LV,EE,0.0
30/07/2023,LV,LT,1652.0
30/07/2024,EE,LV,5166.75
30/07/2024,LT,LV,4590.5
30/07/2024,LV,EE,0.0
30/07/2024,LV,LT,0.0
30/08/2021,EE,LV,12073.95
30/08/2021,LT,LV,182.5
30/08/2021,LV,EE,0.0
30/08/2021,LV,LT,3315.0
30/08/2022,EE,LV,13643.5
30/08/2022,LT,LV,0.0
30/08/2022,LV,EE,0.0
30/08/2022,LV,LT,12304.5
30/08/2023,EE,LV,4660.05
30/08/2023,LT,LV,3230.5
30/08/2023,LV,EE,137.55
30/08/2023,LV,LT,1867.0
30/08/2024,EE,LV,4248.25
30/08/2024,LT,LV,1741.0
30/08/2024,LV,EE,68.3
30/08/2024,LV,LT,581.0
30/09/2021,EE,LV,12764.4
30/09/2021,LT,LV,923.0
30/09/2021,LV,EE,0.0
30/09/2021,LV,LT,5124.0
30/09/2022,EE,LV,17355.3
30/09/2022,LT,LV,0.0
30/09/2022,LV,EE,0.0
30/09/2022,LV,LT,6736.5
30/09/2023,EE,LV,7270.65
30/09/2023,LT,LV,3455.5
30/09/2023,LV,EE,0.0
30/09/2023,LV,LT,94.0
30/09/2024,EE,LV,5529.25
30/09/2024,LT,LV,4036.0
30/09/2024,LV,EE,628.5
30/09/2024,LV,LT,1671.5
30/10/2021,EE,LV,9926.0
30/10/2021,LT,LV,2311.5
30/10/2021,LV,EE,0.0
30/10/2021,LV,LT,958.5
30/10/2022,EE,LV,14200.0
30/10/2022,LT,LV,2.0
30/10/2022,LV,EE,0.0
30/10/2022,LV,LT,7475.5
30/10/2023,EE,LV,2306.45
30/10/2023,LT,LV,5290.5
30/10/2023,LV,EE,287.6
30/10/2023,LV,LT,1417.0
30/10/2024,EE,LV,9612.15
30/10/2024,LT,LV,5100.5
30/10/2024,LV,EE,0.0
30/10/2024,LV,LT,251.0
30/11/2021,EE,LV,2468.4
30/11/2021,LT,LV,4520.5
30/11/2021,LV,EE,258.95
30/11/2021,LV,LT,417.5
30/11/2022,EE,LV,3807.35
30/11/2022,LT,LV,48.0
30/11/2022,LV,EE,40.6
30/11/2022,LV,LT,7373.5
30/11/2023,EE,LV,8167.45
30/11/2023,LT,LV,0.0
30/11/2023,LV,EE,0.0
30/11/2023,LV,LT,8057.0
30/11/2024,EE,LV,12282.3
30/11/2024,LT,LV,587.78
30/11/2024,LV,EE,0.0
30/11/2024,LV,LT,1128.42
30/12/2021,EE,LV,7670.3
30/12/2021,LT,LV,1807.0
30/12/2021,LV,EE,0.0
30/12/2021,LV,LT,567.0
30/12/2022,EE,LV,5459.5
30/12/2022,LT,LV,157.0
30/12/2022,LV,EE,260.9
30/12/2022,LV,LT,1914.0
30/12/2023,EE,LV,0.0
30/12/2023,LT,LV,4812.5
30/12/2023,LV,EE,6286.95
30/12/2023,LV,LT,299.5
30/12/2024,EE,LV,3788.1
30/12/2024,LT,LV,6087.71
30/12/2024,LV,EE,0.0
30/12/2024,LV,LT,0.0
31/01/2021,EE,LV,2710.45
31/01/2021,LT,LV,17.5
31/01/2021,LV,EE,209.55
31/01/2021,LV,LT,2812.5
31/01/2022,EE,LV,2131.75
31/01/2022,LT,LV,4245.0
31/01/2022,LV,EE,0.0
31/01/2022,LV,LT,874.0
31/01/2023,EE,LV,1371.9
31/01/2023,LT,LV,0.0
31/01/2023,LV,EE,561.05
31/01/2023,LV,LT,7822.5
31/01/2024,EE,LV,0.0
31/01/2024,LT,LV,2295.5
31/01/2024,LV,EE,4568.1
31/01/2024,LV,LT,611.5
31/03/2021,EE,LV,4733.85
31/03/2021,LT,LV,0.0
31/03/2021,LV,EE,0.0
31/03/2021,LV,LT,8563.5
31/03/2022,EE,LV,13023.65
31/03/2022,LT,LV,58.5
31/03/2022,LV,EE,0.0
31/03/2022,LV,LT,10206.0
31/03/2023,EE,LV,4294.9
31/03/2023,LT,LV,0.0
31/03/2023,LV,EE,0.0
31/03/2023,LV,LT,24013.0
31/03/2024,EE,LV,0.0
31/03/2024,LT,LV,199.5
31/03/2024,LV,EE,5078.6
31/03/2024,LV,LT,2217.0
31/05/2021,EE,LV,10814.9
31/05/2021,LT,LV,0.0
31/05/2021,LV,EE,0.0
31/05/2021,LV,LT,8449.0
31/05/2022,EE,LV,17944.35
31/05/2022,LT,LV,0.0
31/05/2022,LV,EE,0.0
31/05/2022,LV,LT,10215.5
31/05/2023,EE,LV,9084.55
31/05/2023,LT,LV,1465.0
31/05/2023,LV,EE,0.0
31/05/2023,LV,LT,1191.5
31/05/2024,EE,LV,796.9
31/05/2024,LT,LV,8438.0
31/05/2024,LV,EE,271.35
31/05/2024,LV,LT,0.0
31/07/2021,EE,LV,9633.45
31/07/2021,LT,LV,3401.5
31/07/2021,LV,EE,0.0
31/07/2021,LV,LT,700.5
31/07/2022,EE,LV,14014.2
31/07/2022,LT,LV,0.0
31/07/2022,LV,EE,0.0
31/07/2022,LV,LT,7767.0
31/07/2023,EE,LV,8707.2
31/07/2023,LT,LV,2142.0
31/07/2023,LV,EE,0.0
31/07/2023,LV,LT,1091.5
31/07/2024,EE,LV,4566.95
31/07/2024,LT,LV,4365.5
31/07/2024,LV,EE,0.0
31/07/2024,LV,LT,8.0
31/08/2021,EE,LV,12897.9
31/08/2021,LT,LV,267.0
31/08/2021,LV,EE,0.0
31/08/2021,LV,LT,3528.0
31/08/2022,EE,LV,13710.2
31/08/2022,LT,LV,0.0
31/08/2022,LV,EE,0.0
31/08/2022,LV,LT,15009.5
31/08/2023,EE,LV,6100.35
31/08/2023,LT,LV,634.5
31/08/2023,LV,EE,0.0
31/08/2023,LV,LT,656.0
31/08/2024,EE,LV,3166.0
31/08/2024,LT,LV,3355.5
31/08/2024,LV,EE,0.0
31/08/2024,LV,LT,787.5
31/10/2021,EE,LV,6831.45
31/10/2021,LT,LV,4714.0
31/10/2021,LV,EE,0.0
31/10/2021,LV,LT,0.0
31/10/2022,EE,LV,10955.55
31/10/2022,LT,LV,836.5
31/10/2022,LV,EE,0.0
31/10/2022,LV,LT,2575.5
31/10/2023,EE,LV,7079.95
31/10/2023,LT,LV,1195.5
31/10/2023,LV,EE,0.0
31/10/2023,LV,LT,1311.0
31/10/2024,EE,LV,4283.95
31/10/2024,LT,LV,11190.5
31/10/2024,LV,EE,173.14999999999998
31/10/2024,LV,LT,0.0
31/12/2021,EE,LV,5150.35
31/12/2021,LT,LV,6800.0
31/12/2021,LV,EE,0.0
31/12/2021,LV,LT,0.0
31/12/2022,EE,LV,6945.25
31/12/2022,LT,LV,575.0
31/12/2022,LV,EE,0.0
31/12/2022,LV,LT,4130.5
31/12/2023,EE,LV,0.0
31/12/2023,LT,LV,3435.0
31/12/2023,LV,EE,8168.1
31/12/2023,LV,LT,73.0
31/12/2024,EE,LV,2035.4
31/12/2024,LT,LV,7967.8
31/12/2024,LV,EE,383.15
31/12/2024,LV,LT,0.0
